id,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W7114985770,"Buiarelli, Luca|Jung, Seongjoo|Park, Hyeonseo|Birol, Turan",|||,|||,|||,,,True|False|False|False,public-domain,1,,ProDenCeR,https://doi.org/10.13020/mwmz-ym10,,,False,,True,green,Data Repository for the University of Minnesota,https://openalex.org/S7407053140,,repository,,2025-01-01,2025,dataset
https://openalex.org/W108891884,Robert G. Tipping,https://openalex.org/A5018075702,,,,,True,,0,,"OFR14-05, A HYDROCHEMICAL SURVEY OF GROUNDWATER FLOW IN THE ROCHESTER METROPOLITAN AREA, MINNESOTA",,,,False,en,False,closed,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Groundwater flow and contamination studies,2014-01-01,2014,dataset
https://openalex.org/W1492427505,A. C. Hodson,https://openalex.org/A5088176952,https://orcid.org/0009-0006-1892-2144,,,,True,,0,,"St. Paul Campus Phenology Corrected Data, 1941-1991.",,,,False,en,False,closed,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Science and Climate Studies,2012-11-09,2012,dataset
https://openalex.org/W1500377446,Stephen Hearn,https://openalex.org/A5053060704,https://orcid.org/0000-0002-3590-1242,,,,True,,0,,"Comparing catalogs: names data spreadsheets, Excel",,,,False,en,False,closed,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Library Science and Information Systems,2008-06-23,2008,dataset
https://openalex.org/W1501867078,Sungrim Moon|Serguei Pakhomov|Genevieve B. Melton,https://openalex.org/A5004688014|https://openalex.org/A5111412522|https://openalex.org/A5025398350,https://orcid.org/0000-0002-9191-3897||https://orcid.org/0000-0001-5193-1663,||,,,True|False|False,,0,,Clinical Symbol Sense Inventory,,,,False,en,False,closed,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Empathy and Medical Education,2012-10-31,2012,dataset
https://openalex.org/W1501894945,Michael Grove,https://openalex.org/A5026867332,https://orcid.org/0000-0002-3150-125X,,,,True,,0,,TBI Rehabilitation Ontology,,,,False,en,False,closed,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Stroke Rehabilitation and Recovery,2013-09-16,2013,dataset
https://openalex.org/W1547067125,Rose Tainter|Margaret Kingbird-Porter|Mary Hermes,https://openalex.org/A5011992902|https://openalex.org/A5047134656|https://openalex.org/A5035526590,||https://orcid.org/0000-0002-1311-2920,||,,,True|False|False,,0,,"""Laundry Soap"" from the Ojibwe Conversations Archives Project",https://doi.org/10.13020/d6h596,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Linguistic Variation and Morphology,2014-01-01,2014,dataset
https://openalex.org/W1552282960,R.S. Lively|L H Thorleifson,https://openalex.org/A5077774035|https://openalex.org/A5019340761,|https://orcid.org/0000-0001-7160-255X,|,,,True|False,,0,,"OFR09-02, Minnesota Soil, Till, and Ground-Water Geochemical Data",,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Analytical chemistry methods development,2009-01-01,2009,dataset
https://openalex.org/W1554313062,Bernard Mettler,https://openalex.org/A5084599043,https://orcid.org/0000-0002-3824-7995,,,,True,,0,,Benchmarking Framework for Autonomous Rotorcraft Guidance,,,,False,en,False,closed,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Aerospace and Aviation Technology,2012-12-14,2012,dataset
https://openalex.org/W1557043118,Paula Chesley|R. Harald Baayen,https://openalex.org/A5091375137|https://openalex.org/A5087366961,|https://orcid.org/0000-0003-3178-3944,|,,,True|False,,0,,Dataset for Research on Lexical Borrowings in French,,,,False,en,False,closed,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Natural Language Processing Techniques,2010-01-01,2010,dataset
https://openalex.org/W1563828086,Alison Jing Xu|Norbert Schwarz|Robert S. Wyer,https://openalex.org/A5086872421|https://openalex.org/A5109869462|https://openalex.org/A5021219790,https://orcid.org/0000-0003-2104-7839||https://orcid.org/0000-0002-3776-5678,||,,,True|False|False,cc-by-nc-nd,0,,Data of Hunger Promotes Acquisition of Nonfood Objects,,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Child Nutrition and Water Access,2015-02-23,2015,dataset
https://openalex.org/W1566882587,Paula Chesley,https://openalex.org/A5091375137,,,,,True,,0,,Dataset for African-American English Hip-hop research,,,,False,en,False,closed,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Diverse Musicological Studies,2011-10-07,2011,dataset
https://openalex.org/W1571699944,A. C. Hodson,https://openalex.org/A5088176952,https://orcid.org/0009-0006-1892-2144,,,,True,,0,,"St. Paul Campus Phenology Data Notebooks, 1941-1960",,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Plant and animal studies,2011-10-17,2011,dataset
https://openalex.org/W1579711064,Paula Chesley|Suzanne Salmon-Alt,https://openalex.org/A5091375137|https://openalex.org/A5033692385,|,|,,,True|False,,0,,Data for Evaluation of Subcategorization Frames,,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Constraint Satisfaction and Optimization,2006-01-01,2006,dataset
https://openalex.org/W1588133017,Cale T. Anger|Charles Sueper|Dylan Blumentritt|Kristopher McNeill|Daniel R. Engstrom|William A. Arnold,https://openalex.org/A5069372673|https://openalex.org/A5027145287|https://openalex.org/A5045150336|https://openalex.org/A5001802334|https://openalex.org/A5018930193|https://openalex.org/A5033344168,||https://orcid.org/0009-0003-0351-2490|https://orcid.org/0000-0002-2981-2227|https://orcid.org/0000-0002-8066-029X|https://orcid.org/0000-0003-0814-5469,|||||,,,True|False|False|False|False|False,,0,,"Triclosan, Chlorinated Triclosan Derivative, and Dioxin Levels in Minnesota Lakes",https://doi.org/10.13020/d6vc7m,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Environmental Chemistry and Analysis,2012-09-01,2012,dataset
https://openalex.org/W1590675521,Yan Wang|Serguei Pakhomov|Genevieve B. Melton,https://openalex.org/A5056432346|https://openalex.org/A5111412522|https://openalex.org/A5025398350,https://orcid.org/0000-0002-6317-7546||https://orcid.org/0000-0001-5193-1663,||,,,True|False|False,,0,,Surgical Action Predicates with Mapping,,,,False,en,False,closed,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Library Science and Information Systems,2012-10-31,2012,dataset
https://openalex.org/W1592305782,Stephen Hearn,https://openalex.org/A5053060704,https://orcid.org/0000-0002-3590-1242,,,,True,,0,,"Comparing catalogs: subjects data spreadsheets, Excel",,,,False,en,False,closed,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Spreadsheets and End-User Computing,2008-06-23,2008,dataset
https://openalex.org/W1598104289,Sanford Weisberg|George Spangler|Laurie Richmond,https://openalex.org/A5010159707|https://openalex.org/A5058902292|https://openalex.org/A5016796441,https://orcid.org/0000-0002-1141-6699||,||,,,True|False|False,,0,,Data file 'SMBassWB.txt' and R commands to analyze it,,,,False,en,False,closed,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Fish Ecology and Management Studies,2010-02-04,2010,dataset
https://openalex.org/W1608703162,D. Bruce Owens|Garrison Hoe,https://openalex.org/A5063270992|https://openalex.org/A5018665707,|,|,,,True|False,,0,,FASER Forced Oscillation Test 158 NASA LaRC,,,,False,en,False,closed,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Rocket and propulsion systems research,2011-08-01,2011,dataset
https://openalex.org/W1655666956,Brent Perreault,https://openalex.org/A5009588652,,,,,True,public-domain,0,,MATLAB Code: Raman Scattering Intensity for Quadratic Hamiltonians,https://doi.org/10.13020/d6w888,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Spectroscopy and Quantum Chemical Studies,2014-09-01,2014,dataset
https://openalex.org/W1662985473,Kyle Hoegh,https://openalex.org/A5037516116,https://orcid.org/0000-0001-5526-559X,,,,True,,0,,All Mira Data collected on the ORNL Large Specimen,,,,False,en,False,closed,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Particle accelerators and beam dynamics,2015-09-14,2015,dataset
https://openalex.org/W184950940,Cara C. Cherry|Fernando Sampedro,https://openalex.org/A5103232419|https://openalex.org/A5016379584,https://orcid.org/0000-0002-7718-6005|https://orcid.org/0000-0003-1155-2751,|,,,True|False,,0,,"Strengthening Food Safety in Latin America Through Risk Analysis Approach, Survey Instrument",,,,False,en,False,closed,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Food Safety and Hygiene,2014-01-01,2014,dataset
https://openalex.org/W1885986888,Christopher Brink|Benjamin Gosack|Len Kne|Yuanyuan Luo|Christopher Martin|Molly McDonald|Michael J. Moore|Andrew Munsch|Stephen Palka|Devon Piernot|Dan Thiede|Yiquan Xie|Andrew Walz,https://openalex.org/A5043005748|https://openalex.org/A5083607565|https://openalex.org/A5086968936|https://openalex.org/A5075652545|https://openalex.org/A5103376812|https://openalex.org/A5027464154|https://openalex.org/A5101627352|https://openalex.org/A5082978369|https://openalex.org/A5019127857|https://openalex.org/A5048502234|https://openalex.org/A5006917855|https://openalex.org/A5007673815|https://openalex.org/A5025818352,||||||https://orcid.org/0000-0002-5495-7049||||||,||||||||||||,,,True|False|False|False|False|False|False|False|False|False|False|False|False,cc-by,0,,"Digital Surface Model, Minnesota (2006-2012)",https://doi.org/10.13020/d6sg6n,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Remote Sensing and LiDAR Applications,2015-06-29,2015,dataset
https://openalex.org/W1898626486,Katherine Gerwig|Lisa Johnston,https://openalex.org/A5107830819|https://openalex.org/A5062241268,|https://orcid.org/0000-0001-6908-9240,|,,,True|False,cc-by,0,,"Promotional Practices of Research Data Repositories, 2015",https://doi.org/10.13020/d6j01r,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Research Data Management Practices,2015-01-01,2015,dataset
https://openalex.org/W1965593881,Brian Taylor,https://openalex.org/A5011660534,https://orcid.org/0000-0002-4557-1048,,,,True,,0,,GPS FASER Flight 01,,,0.0,False,it,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Inertial Sensor and Navigation,2011-11-17,2011,dataset
https://openalex.org/W2183970990,Jessica L. Danzeisen|Jonathan B. Clayton|Hu Huang|Dan Knights|Brian McComb|Shivdeep S. Hayer|Timothy J. Johnson,https://openalex.org/A5012066453|https://openalex.org/A5062111180|https://openalex.org/A5063803686|https://openalex.org/A5082358375|https://openalex.org/A5109702426|https://openalex.org/A5017990673|https://openalex.org/A5101819979,|https://orcid.org/0000-0003-3709-3362|https://orcid.org/0000-0002-4384-3804|https://orcid.org/0000-0002-8205-2511|||https://orcid.org/0000-0001-7556-9347,||||||,,,True|False|False|False|False|False|False,public-domain,0,,"Relationships between cecum, ileum and litter bacterial microbiomes in a commercial turkey flock, and the impact of penicillin treatment on early bacterial community establishment",https://doi.org/10.13020/d67g6p,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Animal Nutrition and Physiology,2012-06-01,2012,dataset
https://openalex.org/W2188904623,Paul Paddock|Phillip Spensley|Jasper Kruggel,https://openalex.org/A5068408870|https://openalex.org/A5020412395|https://openalex.org/A5044220888,||,||,,,True|False|False,,0,,Sidewalk Poetry in the Streets of Northfield: Library Tour,,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Poetry Analysis and Criticism,2015-01-01,2015,dataset
https://openalex.org/W2200335290,Thomas J. Misa|Jeffrey R. Yost,https://openalex.org/A5005319977|https://openalex.org/A5034438183,|,|,,,True|False,,0,,Charles Babbage Institute: FastLane Oral History Public Archive,https://doi.org/10.13020/d6rg6b,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,"Oral History, Memory, Narrative Analysis",2015-09-30,2015,dataset
https://openalex.org/W2238792741,Business Retention,https://openalex.org/A5096271188,,,,,True,cc-by,0,,Business Retention and Expansion Aggregated Data,https://doi.org/10.13020/d6v88z,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Diverse Educational Innovations Studies,2015-12-21,2015,dataset
https://openalex.org/W2267482940,Sarah Thompson,https://openalex.org/A5088966441,https://orcid.org/0000-0002-5733-8198,,,,True,,0,,"Data and R Code for Analyses in ""Grassland birds demonstrate delayed response to large-scale tree removal in central North America""",https://doi.org/10.13020/d6c88m,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Fire effects on ecosystems,2015-01-01,2015,dataset
https://openalex.org/W2284185465,Brian Taylor,https://openalex.org/A5011660534,https://orcid.org/0000-0002-4557-1048,,,,True,,0,,GPS FASER Ground 01,,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Air Traffic Management and Optimization,2012-05-31,2012,dataset
https://openalex.org/W2294779489,David C. Wilson,https://openalex.org/A5020414555,https://orcid.org/0000-0001-9454-951X,,,,True,,0,,NPC Calculator Process County IIC,,,,False,en,False,closed,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Forest ecology and management,2015-06-30,2015,dataset
https://openalex.org/W2338424817,Megan Kocher,https://openalex.org/A5014111462,https://orcid.org/0000-0001-8200-5144,US,Institute for Learning and Development,https://openalex.org/I4210136294,True,public-domain,0,https://openalex.org/I4210136294,"Citation Manager Survey of Faculty and Graduate Students at the University of Minnesota, 2015",https://doi.org/10.13020/d6b889,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,scientometrics and bibliometrics research,2015-08-26,2015,dataset
https://openalex.org/W2396656603,Nandita Vishwanathan|Arpan Bandyopadhyay|Hsu‐Yuan Fu|Mohit Sharma|Kathryn C. Johnson|Joann Mudge|Thiruvarangan Ramaraj|Getiria Onsongo|Kevin A.T. Silverstein|Nitya M. Jacob|Hương Giang Lê|George Karypis|Wei‐Shou Hu,https://openalex.org/A5038488651|https://openalex.org/A5050576898|https://openalex.org/A5064490257|https://openalex.org/A5033283264|https://openalex.org/A5112012560|https://openalex.org/A5071538924|https://openalex.org/A5083833340|https://openalex.org/A5028223333|https://openalex.org/A5081844388|https://openalex.org/A5057101325|https://openalex.org/A5015074423|https://openalex.org/A5082384108|https://openalex.org/A5087491763,https://orcid.org/0000-0003-1226-8496||https://orcid.org/0000-0002-5327-2208|https://orcid.org/0000-0002-9235-0176||https://orcid.org/0000-0002-2972-1640|https://orcid.org/0000-0002-7333-1041|https://orcid.org/0000-0001-5305-3251|https://orcid.org/0000-0002-4955-3218||https://orcid.org/0000-0001-6294-9017|https://orcid.org/0000-0003-2753-1437|https://orcid.org/0000-0001-7739-8692,||||||||||||,,,True|False|False|False|False|False|False|False|False|False|False|False|False,,0,,Regions of High Confidence in Chinese Hamster and CHO-K1 Genome Assemblies,https://doi.org/10.13020/d6z304,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Genomics and Phylogenetic Studies,2016-01-01,2016,dataset
https://openalex.org/W2396787171,Tyler Andrew Yost,https://openalex.org/A5031321610,,,,,True,public-domain,0,,Online Supplement for 'Meta-Analytic and Empirical Estimates of the Resource Depletion Effect Size',https://doi.org/10.13020/d62s33,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Data Analysis with R,2014-06-01,2014,dataset
https://openalex.org/W2466548754,Nandita Vishwanathan,https://openalex.org/A5038488651,https://orcid.org/0000-0003-1226-8496,,,,True,,0,,Transcriptome Meta Data Compilation for Chinese hamster tissues and CHO cell lines,https://doi.org/10.13020/d6js3f,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Molecular Biology Techniques and Applications,2016-01-01,2016,dataset
https://openalex.org/W2480880256,Feng Xie|David Levinson,https://openalex.org/A5073850100|https://openalex.org/A5084766858,https://orcid.org/0000-0002-8486-0117|https://orcid.org/0000-0002-4563-2963,|,,,True|False,,0,,SOUND – System for Ultraconnected Network Degeneration (with code to analyze network geometrics),https://doi.org/10.13020/d6qc7c,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Molecular Communication and Nanonetworks,2008-01-01,2008,dataset
https://openalex.org/W2481475473,Marilyn S. Nanney,https://openalex.org/A5050665001,https://orcid.org/0000-0002-3463-6416,,,,True,,0,,Project ScOPE: School Obesity-related Policy Evaluation,https://doi.org/10.13020/d6fw25,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,SAS software applications and methods,2011-04-01,2011,dataset
https://openalex.org/W2485686010,Aurélie Calabrèse|Gordon E. Legge|Tingting Liu,https://openalex.org/A5035212341|https://openalex.org/A5062775143|https://openalex.org/A5100442032,https://orcid.org/0000-0002-7078-3595|https://orcid.org/0000-0002-3742-1680|https://orcid.org/0000-0002-8533-6202,||,,,True|False|False,,0,,AMD Home-based training experiment - Vertical reading,https://doi.org/10.13020/d6mk5r,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Gaussian Processes and Bayesian Inference,2010-01-01,2010,dataset
https://openalex.org/W2489750221,Matthew D Hunstiger,https://openalex.org/A5035902777,,,,,True,,0,,Core 9 Biface Flake Models,https://doi.org/10.13020/d61s3s,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,3D Modeling in Geospatial Applications,2011-06-02,2011,dataset
https://openalex.org/W2494553738,Matthew D Hunstiger,https://openalex.org/A5035902777,,,,,True,,0,,Dibble Levallois Flake Models,https://doi.org/10.13020/d6x30t,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Geological Modeling and Analysis,2011-08-04,2011,dataset
https://openalex.org/W2503844808,Matthew D Hunstiger,https://openalex.org/A5035902777,,,,,True,public-domain,0,,Bordes Biface Flake Models,https://doi.org/10.13020/d65k5q,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,3D Modeling in Geospatial Applications,2011-05-01,2011,dataset
https://openalex.org/W2504574461,Matthew D Hunstiger,https://openalex.org/A5035902777,,,,,True,,0,,Core 11 Discoidal Flake Models,https://doi.org/10.13020/d60w24,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,3D Modeling in Geospatial Applications,2012-01-28,2012,dataset
https://openalex.org/W2506411869,Matthew D Hunstiger,https://openalex.org/A5035902777,,,,,True,,0,,Tabun Unit IX Flake Models,https://doi.org/10.13020/d68c7b,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,3D Modeling in Geospatial Applications,2011-06-13,2011,dataset
https://openalex.org/W2506608739,Matthew D Hunstiger,https://openalex.org/A5035902777,,,,,True,,0,,Core 4 Levallois Flake Model,https://doi.org/10.13020/d6nk52,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Manufacturing Process and Optimization,2008-10-02,2008,dataset
https://openalex.org/W2506757289,Steven J. Eisenreich|James L. Anderson|P.L. Brezonik|Rachael Carlson|Eville Gorham|Allison Hershey|K. Kelts|Bjørn Laursen|Margaret V. McDonald|P. T. Magee|Gerald J. Niemi|James A. Perry|Heinz G. Stefan|Deborah L. Swackhamer,https://openalex.org/A5026353518|https://openalex.org/A5059961983|https://openalex.org/A5074704414|https://openalex.org/A5112205308|https://openalex.org/A5077667954|https://openalex.org/A5069953659|https://openalex.org/A5051443838|https://openalex.org/A5028102208|https://openalex.org/A5085300312|https://openalex.org/A5109110456|https://openalex.org/A5073890389|https://openalex.org/A5018605671|https://openalex.org/A5111421478|https://openalex.org/A5001677646,https://orcid.org/0000-0002-5920-3764|https://orcid.org/0000-0003-2942-8345|||https://orcid.org/0000-0001-9230-2599||||https://orcid.org/0000-0003-1045-0956||https://orcid.org/0000-0002-3160-2237|||https://orcid.org/0000-0001-9111-1870,|||||||||||||,,,True|False|False|False|False|False|False|False|False|False|False|False|False|False,,0,,"Report to Dr. A. Petersen, Vice President for Research, Dr. A. Hopkins, Vice President for Arts, Sciences, and Engineering, University of Minnesota on Water Water Sciences, Technology, Education and Research",,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Water resources management and optimization,2016-07-01,2016,dataset
https://openalex.org/W2507660191,Feng Xie,https://openalex.org/A5073850100,https://orcid.org/0000-0002-8486-0117,,,,True,,0,,"Network and Land Use Data for ""Indiana Interurban Networks""",https://doi.org/10.13020/d67c71,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Geographic Information Systems Studies,2016-01-01,2016,dataset
https://openalex.org/W2509793304,Feng Xie|David Levinson,https://openalex.org/A5109400130|https://openalex.org/A5084766858,|https://orcid.org/0000-0002-4563-2963,|,,,True|False,,0,,SONG 2 - Simulator of Network Growth version 2,https://doi.org/10.13020/d6v306,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Transportation Planning and Optimization,2006-01-01,2006,dataset
https://openalex.org/W2512825774,Matthew D Hunstiger,https://openalex.org/A5035902777,,,,,True,,0,,Tostevin Blade Flake Models,https://doi.org/10.13020/d64k5d,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Soil Mechanics and Vehicle Dynamics,2011-10-12,2011,dataset
https://openalex.org/W2513893765,Thomas J. Y. Kono|Fengli Fu|Mohsen Mohammadi|Paul Hoffman|Chaochih Liu|Robert M. Stupar|Kevin P. Smith|Peter Tiffin|Justin C. Fay|Peter L. Morrell,https://openalex.org/A5005690661|https://openalex.org/A5069529740|https://openalex.org/A5070016497|https://openalex.org/A5078971011|https://openalex.org/A5066737118|https://openalex.org/A5077581644|https://openalex.org/A5010597922|https://openalex.org/A5083583217|https://openalex.org/A5014443770|https://openalex.org/A5077286929,https://orcid.org/0000-0002-1388-3194||https://orcid.org/0000-0002-4536-1200|https://orcid.org/0000-0002-7693-8957|https://orcid.org/0000-0002-2179-9638|https://orcid.org/0000-0002-8836-2924|https://orcid.org/0000-0001-8253-3326|https://orcid.org/0000-0003-1975-610X|https://orcid.org/0000-0003-1893-877X|https://orcid.org/0000-0001-6282-1582,|||||||||,,,True|False|False|False|False|False|False|False|False|False,cc-by,0,,"Variants from ""The role of deleterious substitutions in crop genomes""",https://doi.org/10.13020/d65c7d,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Wheat and Barley Genetics and Pathology,2013-01-01,2013,dataset
https://openalex.org/W2514218957,Zhou Fang,https://openalex.org/A5101884673,https://orcid.org/0000-0001-7006-7006,,,,True,cc-by,0,,"SNP Genotyping Data from the Barley Experimental Population from ""Two Genomic Regions Contribute Disproportionately to Geographic Differentiation in Wild Barley""",https://doi.org/10.13020/d6b59n,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Wheat and Barley Genetics and Pathology,2012-01-01,2012,dataset
https://openalex.org/W2515878142,Feng Xie|David Levinson,https://openalex.org/A5107844052|https://openalex.org/A5084766858,https://orcid.org/0000-0001-9366-820X|https://orcid.org/0000-0002-4563-2963,|,,,True|False,,0,,SONIC - System of Network Incremental Connections,https://doi.org/10.13020/d6zw2t,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Mobile Agent-Based Network Management,2016-01-01,2016,dataset
https://openalex.org/W2516006844,David Levinson,https://openalex.org/A5084766858,https://orcid.org/0000-0002-4563-2963,,,,True,public-domain,0,,"Test Networks from ""Measuring the Structure of Road Networks""",https://doi.org/10.13020/d6c30v,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Geotechnical Engineering and Analysis,2007-01-01,2007,dataset
https://openalex.org/W2516184737,Matthew D Hunstiger,https://openalex.org/A5035902777,,,,,True,,0,,Core 2 Levallois Flake Models,https://doi.org/10.13020/d6rc7p,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,3D Modeling in Geospatial Applications,2008-10-01,2008,dataset
https://openalex.org/W2517203950,Thomas J. Y. Kono,https://openalex.org/A5005690661,https://orcid.org/0000-0002-1388-3194,,,,True,cc-by,0,,Barley Genotyping SNPs Annotated using SNPMeta,https://doi.org/10.13020/d63k53,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Wheat and Barley Genetics and Pathology,2013-01-01,2013,dataset
https://openalex.org/W2518174286,Feng Xie|Shanjiang Zhu,https://openalex.org/A5107844052|https://openalex.org/A5109882697,https://orcid.org/0000-0001-9366-820X|,|,,,True|False,,0,,SIGNAL : System of Integrated Growth of Networks and Land Use,https://doi.org/10.13020/d6kk5f,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Regional Economics and Spatial Analysis,2016-01-01,2016,dataset
https://openalex.org/W2518392661,Yefeng Wang,https://openalex.org/A5102010769,https://orcid.org/0000-0003-2153-8187,,,,True,,0,,Term Coverage of Dietary Supplements in Product Labels,https://doi.org/10.13020/d6gw2g,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Agricultural safety and regulations,2016-01-01,2016,dataset
https://openalex.org/W2519032798,John Fieberg|James D. Forester|Garrett M. Street|Douglas H. Johnson|Althea A. ArchMiller|Jason Matthiopoulos,https://openalex.org/A5030821429|https://openalex.org/A5012223777|https://openalex.org/A5045665954|https://openalex.org/A5012150828|https://openalex.org/A5110477197|https://openalex.org/A5012720814,https://orcid.org/0000-0002-3180-7021|https://orcid.org/0000-0002-5392-9556|https://orcid.org/0000-0002-1260-9214|https://orcid.org/0000-0002-7778-6641||https://orcid.org/0000-0003-3639-8172,|||||,,,True|False|False|False|False|False,,0,,R Code and Output Supporting: Species Distribution Models: Predictive Snipers or Shots in the Dark?,https://doi.org/10.13020/d6t590,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Species Distribution and Climate Change,2013-06-01,2013,dataset
https://openalex.org/W2519997555,Sophia C Kim,https://openalex.org/A5043597964,,,,,True,,0,,"Data from Liking of Food Textures and Relationship with Oral Physiological Parameters, Part 2",https://doi.org/10.13020/d6ww26,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Sensory Analysis and Statistical Methods,2016-01-01,2016,dataset
